Mjj,dYjj,wgdata,wg,wgvbs,wjets,z,dp,ttbar
500,3,191.0,114.42205841143732,63.904867273821765,0.0,25.940481305122375,0.0,15.73358168946288
550,1,200.0,138.17958819267187,67.38120901056345,0.0,20.13353705406189,0.0,15.868823297671042
550,1.5,195.0,130.857459300727,66.46170979209955,0.0,20.13353705406189,0.0,15.441393964341842
550,2,187.0,120.68861579296026,65.4295439073444,0.0,20.13353705406189,0.0,14.685778819373809
550,2.5,172.0,114.96015375253592,62.43791189655667,0.0,20.13353705406189,0.0,13.664430899902982
550,3,154.0,102.69448714994542,57.64016767084604,0.0,20.13353705406189,0.0,11.977565883084935
600,1,164.0,111.77245514132483,58.960710751197894,0.0,9.226564526557922,0.0,12.01492470537778
600,1.5,159.0,105.6715962741564,58.28775446333702,0.0,9.226564526557922,0.0,11.660938307992183
600,2,152.0,98.83269093968374,57.705301622450406,0.0,9.226564526557922,0.0,11.211476281634532
600,2.5,142.0,94.1511860344599,55.389250444769914,0.0,9.226564526557922,0.0,10.703233329936666
600,3,128.0,84.42200319506264,51.6132964366675,0.0,9.226564526557922,0.0,9.552830217763585
650,1,134.0,84.73578763138903,52.19755154319819,0.0,9.226564526557922,0.0,9.188891698708176
650,1.5,130.0,79.8881853831972,51.82985579439219,0.0,9.226564526557922,0.0,8.839391072382568
650,2,124.0,74.89446199071062,51.40024928987032,0.0,9.226564526557922,0.0,8.70124818115437
650,2.5,117.0,71.31057030093325,49.46565001696354,0.0,9.226564526557922,0.0,8.522189403991433
650,3,106.0,63.092698277347154,46.40116485446697,0.0,9.226564526557922,0.0,7.703265245179864
700,1,102.0,73.15523810934792,44.70877944149788,0.0,9.226564526557922,0.0,7.107712196950388
700,1.5,98.0,68.30763389420281,44.44869242825325,0.0,9.226564526557922,0.0,6.758211332206201
700,2,94.0,64.27578999352227,44.069468537867124,0.0,9.226564526557922,0.0,6.715291338805628
700,2.5,88.0,61.23098333430062,42.67299609124666,0.0,9.226564526557922,0.0,6.608756215149924
700,3,80.0,54.81708450865153,40.255398231148774,0.0,9.226564526557922,0.0,5.875672519976661
750,1,89.0,59.74876345943812,39.60630030309517,0.0,9.226564526557922,0.0,5.529876687127923
750,1.5,86.0,56.57745410751704,39.38159174596626,0.0,9.226564526557922,0.0,5.402399190265512
750,2,82.0,53.539207952731886,39.09302461293487,0.0,9.226564526557922,0.0,5.359479196864938
750,2.5,78.0,51.14684517931346,37.90532029566316,0.0,9.226564526557922,0.0,5.25294401360459
750,3,70.0,45.1070532376707,35.85837955173997,0.0,9.226564526557922,0.0,4.81037809563584
800,1,76.0,50.15378430828241,34.57899966960508,0.0,4.449536323547363,0.0,4.640750636590908
800,1.5,73.0,48.07710090622095,34.35429230456907,0.0,4.449536323547363,0.0,4.581423898471782
800,2,70.0,45.500739250031984,34.14521368739156,0.0,4.449536323547363,0.0,4.581423898471782
800,2.5,67.0,43.58319753750948,33.274343283446115,0.0,4.449536323547363,0.0,4.545696649019717
800,3,60.0,38.559911790935075,31.50495091226844,0.0,4.449536323547363,0.0,4.186195406382082
