Mjj,dYjj,wgdata,wg,wgvbs,wjets,z,dp,ttbar
350,2,995.0,454.4038725443388,135.98450657210287,15.65291154384613,84.98919332027435,410.4766845703125,155.70672620753248
350,2.5,846.0,404.0331019460573,125.3502726875895,15.65291154384613,81.7888263463974,410.4766845703125,129.16810130439262
350,3,697.0,331.13061837015994,108.82996203980383,10.919039726257324,72.86914587020874,410.4766845703125,98.06015682713041
400,1,912.0,438.7170512430894,128.61614478767933,15.587169528007507,75.28798258304596,410.4766845703125,148.1672506975192
400,1.5,861.0,402.4122989291209,124.73757100540706,15.587169528007507,71.45932257175446,410.4766845703125,139.31576252988452
400,2,788.0,362.63390207706834,119.43518734834424,12.456572890281677,68.5225111246109,410.4766845703125,125.61944624744501
400,2.5,690.0,328.3457652125362,111.3803849380397,12.456572890281677,65.32214415073395,410.4766845703125,107.46015322575113
400,3,582.0,274.41680687074404,98.43929607532255,10.919039726257324,59.869603872299194,410.4766845703125,84.90631321634464
450,1,713.0,349.01831445348216,112.76784288257795,15.587169528007507,67.01270425319672,410.4766845703125,118.54288735768932
450,1.5,677.0,323.02891863252444,109.91922210788425,15.587169528007507,63.18404424190521,410.4766845703125,112.4684682388579
450,2,624.0,296.3639030718332,105.57941865483144,12.456572890281677,63.18404424190521,410.4766845703125,103.82230010600324
450,2.5,554.0,271.3312449470395,98.81573081323722,12.456572890281677,59.98367750644684,410.4766845703125,90.85610904727582
450,3,477.0,228.64311311739584,88.08822357216695,10.919039726257324,54.531137228012085,410.4766845703125,73.93449311625227
500,1,558.0,283.9892449591207,99.27492297726258,12.808670163154602,38.798636853694916,0.0,94.65988291610847
500,1.5,533.0,261.71465816236014,96.84211892686199,12.808670163154602,34.96997660398483,0.0,90.40651089547828
500,2,502.0,239.21800617283589,93.65673864706059,9.678073763847351,34.96997660398483,0.0,83.48784757787143
500,2.5,450.0,219.928638710815,88.47317029608985,9.678073763847351,34.96997660398483,0.0,73.93219503916407
500,3,387.0,186.65970529825427,79.80512595994969,8.140540599822998,33.22992354631424,0.0,61.117461104298854
550,1,454.0,234.80701131781825,87.80328120108788,12.808670163154602,28.37768504023552,0.0,74.56284950161535
550,1.5,436.0,217.14670903643855,85.83829189654534,12.808670163154602,28.37768504023552,0.0,71.52617278967045
550,2,415.0,200.07334837108647,83.35388625997439,9.678073763847351,28.37768504023552,0.0,66.57609484403292
550,2.5,376.0,184.00566786833224,79.10256924319401,9.678073763847351,28.37768504023552,0.0,59.992165107983055
550,3,329.0,160.1717725441231,71.99108846324816,8.140540599822998,26.637631982564926,0.0,50.39351242171415
600,1,368.0,193.58961898533744,76.87915159579461,12.808670163154602,17.47071275115013,0.0,58.229411961732694
600,1.5,355.0,178.5512506410305,75.2953310739631,12.808670163154602,17.47071275115013,0.0,56.04400640228232
600,2,339.0,165.93301113377674,73.6063699780716,9.678073763847351,17.47071275115013,0.0,52.60497730472525
600,2.5,309.0,153.72892432857043,70.43752284187212,9.678073763847351,17.47071275115013,0.0,48.69737482171877
600,3,272.0,134.56292765784383,64.66025329965487,8.140540599822998,15.730659693479538,0.0,41.547708010103634
650,1,302.0,150.47844704033923,67.40543087788637,11.271136999130249,15.523903250694275,0.0,47.38171900056295
650,1.5,293.0,139.27124365212512,66.47192403145846,11.271136999130249,15.523903250694275,0.0,45.81115066599705
650,2,280.0,129.61608216687455,65.20945514976984,8.140540599822998,15.523903250694275,0.0,43.75945326280453
650,2.5,257.0,119.49916798911727,62.63525226205593,8.140540599822998,15.523903250694275,0.0,41.198205051359764
650,3,230.0,105.01575798831254,58.10723652929073,8.140540599822998,15.523903250694275,0.0,35.73501560285331
700,1,239.0,127.25495532818604,58.34157560982521,11.271136999130249,12.560848832130432,0.0,39.04709848953462
700,1.5,230.0,118.51371047564317,57.63634918846901,11.271136999130249,12.560848832130432,0.0,37.544718123760504
700,2,220.0,111.03201567276847,56.540561119616086,8.140540599822998,12.560848832130432,0.0,36.08658132680921
700,2.5,201.0,102.79842635653768,54.59554426237946,8.140540599822998,12.560848832130432,0.0,34.15308867933982
700,3,184.0,90.96734913847831,50.994615747183616,8.140540599822998,12.560848832130432,0.0,29.447841247346332
